Sample;Time;Power;Voltage;Current
46;1401297230,11216;13,67438741;4,971099453;2,750777275
47;1401297230,22350;13,67326777;4,98156036;2,74477609
48;1401297230,33483;13,69641699;4,970851481;2,75534625
49;1401297230,44616;13,72434077;4,975071914;2,758621585
50;1401297230,55749;13,7476927;4,980977277;2,760039232
51;1401297230,66883;13,82280346;4,976174566;2,777797137
52;1401297230,78113;13,66267123;4,984864445;2,740831045
53;1401297230,89247;13,76872648;4,975810034;2,767132664
54;1401297231,00380;13,77082132;4,979423558;2,765545279
55;1401297231,11513;13,76842728;4,972546989;2,76888832
56;1401297231,22646;13,63205178;4,969354006;2,743224122
57;1401297231,33780;13,74318483;4,983786862;2,757578767
58;1401297231,44913;13,63350567;4,973320656;2,741328503
59;1401297231,56046;13,70335614;4,980378005;2,751469089
60;1401297231,67179;13,78912541;4,988585267;2,764135455
61;1401297231,78410;13,7543897;4,969609113;2,767700514
62;1401297231,89641;13,68990972;4,976095364;2,751134921
63;1401297232,00970;13,66376728;4,965883808;2,751527785
64;1401297232,12103;13,63643327;4,966031348;2,745941843
65;1401297232,23236;13,65954451;4,96783768;2,749595577
66;1401297232,34369;13,73080723;4,970436241;2,762495396
67;1401297232,45503;13,72444529;4,974031352;2,759219699
68;1401297232,56636;13,73508982;4,970424008;2,763363809
69;1401297232,67769;13,76413311;4,985699356;2,760722644
70;1401297232,78902;13,69982469;4,962940597;2,760424878
71;1401297232,90036;13,72023141;4,988552075;2,750343427
72;1401297233,01169;13,63344382;4,976142821;2,73976136
73;1401297233,12302;13,76022546;4,985622186;2,759981592
74;1401297233,23435;13,6802179;4,974144701;2,750265367
75;1401297233,34569;13,66200713;4,975636791;2,74578063
76;1401297233,45702;13,64895305;4,977706722;2,742016315
77;1401297233,56835;13,57847301;4,971180949;2,731438092
78;1401297233,67968;13,80879598;4,981098619;2,772239026
79;1401297233,79102;13,66333025;4,982417892;2,742309165
80;1401297233,90235;13,82452339;4,966758563;2,783409585
81;1401297234,01368;13,72076422;4,975773513;2,757513818
82;1401297234,12501;13,72246335;4,980379637;2,755304687
83;1401297234,23634;13,65982564;4,976858125;2,744668482
84;1401297234,34768;13,87788931;4,968407544;2,793226841
85;1401297234,45901;13,76081495;4,96994532;2,768806105
86;1401297234,57034;13,81688713;4,9751305;2,777190897
87;1401297234,68167;13,80319692;4,973560529;2,775314956
88;1401297234,79203;13,79390315;4,971240825;2,774740479
89;1401297234,90434;13,69596838;4,98000525;2,750191555
90;1401297235,01567;13,74423393;4,971026676;2,76486827
91;1401297235,12700;13,76051119;4,974844192;2,766018524
92;1401297235,23834;13,77868939;4,96749653;2,773769303
93;1401297235,34967;13,70001995;4,965852851;2,75884533
94;1401297235,46002;13,70216304;4,981229672;2,750759138
95;1401297235,57331;13,70446974;4,967488158;2,758832896
96;1401297235,68464;13,78797287;4,977132894;2,770264159
97;1401297235,79695;13,69530781;4,975583468;2,752502877
98;1401297235,90926;13,76997272;4,972418853;2,769270475
99;1401297236,02059;13,74989783;4,981385883;2,76025551
100;1401297236,13193;13,67104834;4,976068832;2,74735917
101;1401297236,24326;13,81285799;4,984187025;2,771336212
102;1401297236,35459;13,82067061;4,982509331;2,773837376
103;1401297236,46592;13,75346614;4,985632093;2,758620348
104;1401297236,57725;13,66332179;4,981148915;2,743006085
105;1401297236,68956;13,71965428;4,972995164;2,758831214
106;1401297236,80187;13,77230311;4,976780826;2,76731156
107;1401297236,91321;13,72577501;4,976214682;2,758276298
108;1401297237,02454;13,74897917;4,969232459;2,766821492
109;1401297237,13587;13,93239516;4,991674422;2,79112658
110;1401297237,24720;13,73922147;4,963500736;2,768050657
111;1401297237,35756;13,75149138;4,965898495;2,76918495
112;1401297237,46987;13,77881509;4,966926037;2,774113201
113;1401297237,58120;13,72965424;4,969431737;2,76282178
114;1401297237,69253;13,7937754;4,988355097;2,765195166
115;1401297237,80386;13,81632672;4,970903771;2,779439586
116;1401297237,91520;13,81149096;4,981404435;2,772609841
117;1401297238,02653;13,77955324;4,969905424;2,772598686
118;1401297238,13786;13,76591362;4,974986291;2,767025437
119;1401297238,24919;13,73959686;4,982253518;2,757707293
120;1401297238,36053;13,7822499;4,976248929;2,769606203
121;1401297238,47186;13,79545118;4,97380464;2,773621438
122;1401297238,58319;13,69007146;4,97199849;2,753434357
123;1401297238,69452;13,71341091;4,979354329;2,754054041
124;1401297238,80586;13,74763523;4,964498253;2,769189257
125;1401297238,91719;13,68587204;4,986468339;2,744602213
126;1401297239,02852;13,54775922;4,966217684;2,727983363
127;1401297239,13985;13,71725684;4,975488689;2,756966742
128;1401297239,25216;13,77004545;4,974796898;2,767961332
129;1401297239,36349;13,7690512;4,973319586;2,768583631
130;1401297239,47483;13,66759759;4,969040132;2,750550855
131;1401297239,58616;13,65345449;4,965057601;2,749908579
132;1401297239,69749;13,70134511;4,970825375;2,756352131
133;1401297239,80882;13,67071045;4,983155357;2,743384357
134;1401297239,92016;13,74525184;4,972199039;2,76442108
135;1401297240,03149;13,77367556;4,977454296;2,767212865
136;1401297240,14282;13,72925192;4,977054792;2,758509298
137;1401297240,25415;13,8241604;4,977966865;2,777069591
138;1401297240,36549;13,71348165;4,985874058;2,750466917
139;1401297240,47682;13,73693692;4,972424504;2,762623527
140;1401297240,58815;13,77616688;4,971293831;2,771143156
141;1401297240,69948;13,69980186;4,975701871;2,753340577
142;1401297240,81082;13,70687582;4,980863597;2,751907487
143;1401297240,92215;13,70710107;4,973948114;2,75577886
144;1401297241,03348;13,7089437;4,967872815;2,759519862
145;1401297241,14481;13,6832297;4,971954101;2,752082868
146;1401297241,25615;13,7253708;4,985649955;2,752975224
147;1401297241,36748;13,65514912;4,971698823;2,746576092
148;1401297241,47881;13,87715624;4,960611772;2,797468715
149;1401297241,59014;13,64169883;4,981224851;2,738623378
150;1401297241,70148;13,73414848;4,980488555;2,757590611
151;1401297241,81281;13,71822041;4,979395628;2,75499708
152;1401297241,92414;13,7166922;4,977387436;2,755801587
153;1401297242,03547;13,67063228;4,969254094;2,751043119
154;1401297242,14680;13,66488672;4,987254784;2,739961624
155;1401297242,25814;13,73754828;4,96837183;2,765000035
156;1401297242,36849;13,85813889;4,977640843;2,784077705
157;1401297242,48276;13,67534599;4,970084958;2,751531635
158;1401297242,59409;13,77063335;4,963009321;2,774653936
159;1401297242,70542;13,74489298;4,98339423;2,758138799
160;1401297242,81871;13,85748523;4,972604575;2,786765974
161;1401297242,93004;13,77037774;4,973695055;2,76864134
162;1401297243,04137;13,70890349;4,971563607;2,757463158
163;1401297243,15270;13,69075975;4,974218754;2,75234372
164;1401297243,26404;13,74475013;4,968529608;2,766361722
165;1401297243,37537;13,77588997;4,987136759;2,76228438
166;1401297243,48670;13,71017596;4,981260466;2,752350746
167;1401297243,59803;13,79673379;4,975031565;2,773195226
168;1401297243,70936;13,76501894;4,974129598;2,767322134
169;1401297243,82265;13,78835291;4,971771739;2,773327827
170;1401297243,93594;13,6832534;4,972484198;2,751794245
171;1401297244,04727;13,69217726;4,969828087;2,755060541
172;1401297244,15762;13,61484154;4,966263397;2,741465856
173;1401297244,26896;13,68051685;4,979740908;2,747234666
174;1401297244,38127;13,77877653;4,976103845;2,768988943
175;1401297244,49357;13,76891231;4,971689601;2,769463385
176;1401297244,60588;13,80212301;4,992840412;2,76438297
177;1401297244,71819;13,83595883;4,987459301;2,774149721
178;1401297244,82855;13,66582686;4,973479046;2,74773991
179;1401297244,93988;13,72916714;4,979020229;2,757403365
180;1401297245,05121;13,71877095;4,975368869;2,757337458
181;1401297245,16352;13,80643238;4,980265961;2,772227927
182;1401297245,27583;13,72138113;4,973922737;2,758663907
183;1401297245,38814;13,72941686;4,975323804;2,759502175
184;1401297245,50045;13,75259368;4,986675216;2,757868335
185;1401297245,61373;13,80697713;4,987654581;2,76823042
186;1401297245,72507;13,72922399;4,972061787;2,76127381
187;1401297245,83933;13,63721711;4,972540513;2,742504977
188;1401297245,95261;13,74124442;4,96463589;2,76782522
189;1401297246,06395;13,63851865;4,962730347;2,748188536
190;1401297246,17528;13,72637942;4,97220344;2,760623049
191;1401297246,28857;13,80716196;4,97325579;2,776282287
192;1401297246,39990;13,70199959;4,984972624;2,748660949
193;1401297246,51123;13,73223621;4,983914115;2,755311568
194;1401297246,62256;13,72262585;4,977007027;2,757204435
195;1401297246,73389;13,70574831;4,979951293;2,752185212
196;1401297246,84523;13,75301396;4,987566357;2,757459846
197;1401297246,95656;13,68193159;4,965827263;2,755216978
198;1401297247,06789;13,72134946;4,964647712;2,763811303
199;1401297247,17922;13,65042677;4,971101867;2,745955955
200;1401297247,29153;13,73062073;4,966173503;2,764829041
201;1401297247,40384;13,71163946;4,966616972;2,760760399
202;1401297247,51517;13,79273976;4,978775772;2,770307479
203;1401297247,62748;13,81123392;4,978699248;2,774064717
204;1401297247,73882;13,75189448;4,968863055;2,767613904
205;1401297247,85015;13,6877582;4,982529221;2,747150612
206;1401297247,96148;13,64993727;4,982022577;2,7398385
207;1401297248,07281;13,75432291;4,988908584;2,756980345
208;1401297248,18415;13,6943531;4,979620258;2,750079803
209;1401297248,29548;13,70981081;4,970381876;2,758301304
210;1401297248,40681;13,76949272;4,969327294;2,770896723
211;1401297248,51814;13,72431134;4,981679526;2,754956691
212;1401297248,62948;13,76549462;4,976819656;2,765921929
213;1401297248,74178;13,69213618;4,974123637;2,75267307
214;1401297248,85312;13,71483647;4,982074919;2,752836257
215;1401297248,96347;13,74875049;4,976571123;2,762695469
216;1401297249,07676;13,63680696;4,971902641;2,742774335
217;1401297249,18809;13,76577879;4,973994031;2,767550323
218;1401297249,29942;13,77738186;4,980655001;2,766178718
219;1401297249,41076;13,76207968;4,983068541;2,761768088
220;1401297249,52111;13,74929494;4,981107195;2,760288907
221;1401297249,63342;13,90481611;4,987581432;2,787887535
222;1401297249,74475;13,77833548;4,983444088;2,764821926
223;1401297249,85804;13,77347414;4,97078361;2,770885884
224;1401297249,96937;13,70246699;4,971699978;2,756092897
225;1401297250,08168;13,77201005;4,977043697;2,767106518
226;1401297250,19301;13,71287038;4,973769027;2,757038035
227;1401297250,30434;13,69649937;4,968180711;2,756844037
228;1401297250,41665;13,75690776;4,985975512;2,759120604
229;1401297250,52799;13,72653554;4,982354053;2,755030132
230;1401297250,63932;13,7119912;4,969214618;2,759388002
231;1401297250,75065;13,82242642;4,970100767;2,78111593
232;1401297250,86198;13,67048584;4,991326416;2,738848295
233;1401297250,97332;13,72257427;4,982683245;2,754053107
234;1401297251,08562;13,74828104;4,962760547;2,770289018
235;1401297251,19696;13,6856215;4,971825248;2,752635263
236;1401297251,31024;13,6907554;4,981075158;2,748554271
237;1401297251,42255;13,72631986;4,971567201;2,760964361
238;1401297251,53388;13,72684105;4,983928209;2,754221264
239;1401297251,64522;13,71692768;4,981737731;2,753442358
240;1401297251,75655;13,7756509;4,976956787;2,767886379
241;1401297251,86788;13,88591019;4,985931071;2,785018484
242;1401297251,97824;13,70757462;4,978800293;2,753188281
243;1401297252,09152;13,77229802;4,971087947;2,770479655
244;1401297252,20286;13,67571496;4,958708222;2,757918867
245;1401297252,31419;13,78178632;4,976712909;2,769254843
246;1401297252,42552;13,6659923;4,965544672;2,752163801
247;1401297252,53685;13,70915643;4,977799953;2,754059336
248;1401297252,64818;13,74576301;4,975597673;2,762635549
249;1401297252,75952;13,79225131;4,988358736;2,76488762
250;1401297252,87085;13,74187709;4,964906306;2,767801896
251;1401297252,98218;13,71514156;4,963694325;2,763091492
252;1401297253,09351;13,76117637;4,971473715;2,768027583
253;1401297253,20485;13,67870828;4,985583526;2,743652414
254;1401297253,31618;13,74780955;4,984321351;2,758210914
255;1401297253,43044;13,62972847;4,973741418;2,740337168
256;1401297253,54373;13,70593063;4,964390584;2,760848568
257;1401297253,65604;13,82715052;4,979115421;2,777029523
258;1401297253,76834;13,73623902;4,957215685;2,770958517
259;1401297253,87968;13,7853608;4,987537147;2,763961529
260;1401297253,99101;13,75650511;4,978710507;2,763065877
261;1401297254,10430;13,83451889;4,981537023;2,777158702
262;1401297254,21563;13,72904437;4,969399427;2,762717019
263;1401297254,32891;13,73936691;4,974845943;2,761767312
264;1401297254,44025;13,77089958;4,961521502;2,775539636
265;1401297254,55158;13,69123902;4,979377056;2,749588726
266;1401297254,66291;13,8032882;4,981440974;2,77094284
267;1401297254,77522;13,8299283;4,978649798;2,77784718
268;1401297254,88655;13,73273857;4,973619064;2,761115878
269;1401297254,99788;13,78618634;4,971058405;2,773289956
270;1401297255,11019;13,82098566;4,988260949;2,770702214
271;1401297255,22153;13,79103831;4,97421247;2,772506883
272;1401297255,33286;13,77617552;4,972411923;2,770521778
273;1401297255,44419;13,70304318;4,974911096;2,754429761
274;1401297255,55552;13,7954658;4,968011683;2,776858566
275;1401297255,66686;13,84092391;4,980767867;2,778873515
276;1401297255,78014;13,77475177;4,971767967;2,770594256
277;1401297255,89147;13,80403201;4,990081015;2,766294168
278;1401297256,00281;13,80278859;4,973846551;2,775073265
279;1401297256,11511;13,81962943;4,979686851;2,775200498
280;1401297256,22645;13,88913083;4,964834202;2,79750144
281;1401297256,33778;13,94272306;4,976413615;2,801761296
282;1401297256,45009;13,80128097;4,973131577;2,775169078
283;1401297256,56240;13,87910624;4,987260054;2,782912078
284;1401297256,67373;13,66690674;4,970684695;2,749501845
285;1401297256,78604;13,90445823;4,980971166;2,791515504
286;1401297256,89737;13,70409666;4,980178687;2,751727905
287;1401297257,00870;13,74226955;4,97131452;2,764313039
288;1401297257,12004;13,64709616;4,967713831;2,747158275
289;1401297257,23137;13,74449311;4,972452962;2,764127326
290;1401297257,34270;13,71009618;4,972703555;2,757070882
291;1401297257,45501;13,77050963;4,967706584;2,772005432
292;1401297257,56634;13,77851563;4,968132143;2,773379458
293;1401297257,67767;13,79164163;4,975725635;2,771784991
294;1401297257,78803;13,74580549;4,977685739;2,761485199
295;1401297257,90132;13,75713649;4,973395725;2,766145557
296;1401297258,01265;13,77381634;4,978881014;2,766448184
297;1401297258,12398;13,86365027;4,968807367;2,790136394
298;1401297258,23531;13,7267659;4,972122727;2,760745591
299;1401297258,34665;13,65209342;4,975080077;2,744095212
300;1401297258,45798;13,69236624;4,963060784;2,758855237
301;1401297258,56931;13,80683418;4,970690029;2,777649401
302;1401297258,68064;13,67835361;4,969639485;2,752383477
303;1401297258,79198;13,79432307;4,970961098;2,774981095
304;1401297258,90331;13,77043862;4,975612958;2,767586373
305;1401297259,01464;13,76683629;4,980135325;2,76434984
306;1401297259,12597;13,78715102;4,975582846;2,770962006
307;1401297259,23730;13,7041933;4,969381296;2,757726262
308;1401297259,34864;13,77001706;4,977614415;2,766388858
309;1401297259,45997;13,75414971;4,954961193;2,775833993
310;1401297259,57130;13,79458582;4,972151911;2,774369341
311;1401297259,68459;13,65505251;4,973732942;2,745433394
312;1401297259,79592;13,85656917;4,9820685;2,781288369
313;1401297259,90725;13,71244133;4,970301425;2,758875198
314;1401297260,01858;13,7478686;4,976458301;2,762580891
315;1401297260,12992;13,72919191;4,962975301;2,766322836
316;1401297260,24125;13,75213041;4,975044751;2,764222455
317;1401297260,35258;13,67379763;4,970422807;2,751033094
318;1401297260,46391;13,76871725;4,959525474;2,776216661
319;1401297260,57525;13,84136534;4,983970284;2,777176538
320;1401297260,68658;13,73869952;4,973100293;2,762602545
321;1401297260,79791;13,71041002;4,978510999;2,753917793
322;1401297260,91022;13,69981894;4,970099945;2,756447374
323;1401297261,02155;13,83338094;4,973451555;2,781444794
324;1401297261,13289;13,64134628;4,973820147;2,742629585
325;1401297261,24519;13,7535527;4,975019387;2,764522434
326;1401297261,35653;13,7708904;4,970592097;2,770472839
327;1401297261,46786;13,8780097;4,993246226;2,779356168
328;1401297261,57919;13,87473887;4,982916025;2,784461708
329;1401297261,69052;13,74320121;4,983175467;2,757920386
330;1401297261,80186;13,66077691;4,964904341;2,7514683
331;1401297261,91319;13,78296573;4,972670599;2,771743161
332;1401297262,02452;13,6539641;4,959556664;2,753061419
333;1401297262,13585;13,86073146;4,988482992;2,778546399
334;1401297262,24719;13,81150257;4,974505831;2,776457208
335;1401297262,35852;13,63392261;4,96815324;2,744263703
336;1401297262,46985;13,74463275;4,991276582;2,75373094
337;1401297262,58118;13,83596751;4,969352687;2,784259516
338;1401297262,69447;13,7061866;4,969951229;2,757811088
339;1401297262,80580;13,86262458;4,976151989;2,785812131
340;1401297262,91713;13,72799654;4,9763371;2,758654862
341;1401297263,02847;13,8007884;4,983614672;2,769232637
342;1401297263,13980;13,84552697;4,974193362;2,783471803
343;1401297263,25015;13,68734211;4,970644359;2,753635367
344;1401297263,36149;13,79886892;4,983910946;2,768682882
345;1401297263,47477;13,7147796;4,978988176;2,754531466
346;1401297263,58610;13,80621322;4,97012308;2,777841314
347;1401297263,69939;13,68833211;4,981289415;2,747949571
348;1401297263,81170;13,74118944;4,978085945;2,760335919
349;1401297263,92303;13,84806623;4,975041217;2,78350784
350;1401297264,03436;13,83143546;4,976201397;2,779516815
351;1401297264,14570;13,74380967;4,968622675;2,766120628
352;1401297264,25703;13,77932198;4,956550313;2,780022618
353;1401297264,36934;13,69353428;4,966812648;2,757006404
354;1401297264,48067;13,67559926;4,969112382;2,752121145
355;1401297264,59200;13,72218572;4,964776931;2,763907807
356;1401297264,70333;13,84039115;4,98403023;2,776947674
357;1401297264,81564;13,72018842;4,978099662;2,75610963
358;1401297264,92698;13,74702317;4,988557639;2,755711002
359;1401297265,03831;13,7006135;4,968770052;2,757345049
360;1401297265,15159;13,72839076;4,968034635;2,763344414
361;1401297265,26293;13,82844631;4,973826668;2,780242906
362;1401297265,37426;13,66532184;4,969061642;2,750080966
363;1401297265,48559;13,75181214;4,98653268;2,757790438
364;1401297265,59692;13,77808773;4,989229565;2,7615662
365;1401297265,70826;13,73770189;4,982181058;2,75736705
366;1401297265,81959;13,69448044;4,973972051;2,753228264
367;1401297265,93092;13,72087382;4,971222771;2,76006014
368;1401297266,04225;13,84865027;4,978688276;2,781586134
369;1401297266,15359;13,80115845;4,983598251;2,769316016
370;1401297266,26492;13,69929914;4,973553284;2,754428949
371;1401297266,37625;13,77430651;4,984790363;2,763266959
372;1401297266,48758;13,65568675;4,976429873;2,74407298
373;1401297266,59892;13,67491523;4,976639997;2,747820867
374;1401297266,71025;13,64833147;4,965628208;2,748560886
375;1401297266,82158;13,76776459;4,976858408;2,766356497
376;1401297266,93291;13,74214797;4,984316998;2,757077445
377;1401297267,04425;13,86919069;4,974887086;2,787840297
378;1401297267,15558;13,7489957;4,963121946;2,770231288
379;1401297267,26691;13,69933544;4,956524832;2,763899285
380;1401297267,37922;13,78264367;4,983904607;2,765430874
381;1401297267,49055;13,65168759;4,978521314;2,742116932
382;1401297267,60677;13,62615178;4,978075731;2,737232721
383;1401297267,71712;13,73252825;4,96922228;2,763516598
384;1401297267,82943;13,66684719;4,963824831;2,753289582
385;1401297267,94272;13,73574883;4,97008503;2,763684876
386;1401297268,05405;13,74806888;4,983773952;2,758565901
387;1401297268,16538;13,73533251;4,974173122;2,761329807
388;1401297268,27671;13,89641745;4,977944414;2,791597555
389;1401297268,38805;13,91765803;4,96120322;2,805298919
390;1401297268,49840;13,9681809;4,973996231;2,80824115
391;1401297268,60974;13,97147968;4,974671936;2,808522825
392;1401297268,72107;13,7969146;4,97844005;2,77133288
393;1401297268,83924;13,62106943;4,984512842;2,732678169
394;1401297268,94959;13,69877199;4,959307153;2,762235041
395;1401297269,06288;13,77222021;4,980141825;2,765427309
396;1401297269,17323;13,71871446;4,965687544;2,76270191
397;1401297269,28652;13,71844419;4,973510451;2,758302073
398;1401297269,39785;13,65296285;4,97864892;2,742302796
399;1401297269,50918;13,66857126;4,975601509;2,747119366
400;1401297269,62052;13,72692502;4,972455626;2,760592763
401;1401297269,73185;13,85215272;4,982503604;2,780159096
402;1401297269,84318;13,77222597;4,968116431;2,772122223
403;1401297269,95451;13,73971831;4,975047935;2,761725815
404;1401297270,06585;13,74695241;4,973884866;2,76382602
405;1401297270,17718;13,69456507;4,970627559;2,755097804
406;1401297270,28949;13,63979535;4,959285947;2,750354688
407;1401297270,40082;13,80954514;4,974382032;2,776132805
408;1401297270,51313;13,82013558;4,98108264;2,774524452
409;1401297270,62446;13,79197441;4,982392409;2,768142949
410;1401297270,73579;13,71267114;4,974186944;2,756766342
411;1401297270,84713;13,79442386;4,973407565;2,773636321
412;1401297270,95846;13,65679691;4,955441654;2,755919222
413;1401297271,06881;13,84327421;4,978280464;2,780734092
414;1401297271,18112;13,81091133;4,969028958;2,779398439
415;1401297271,29246;13,55478303;4,968332194;2,728236056
416;1401297271,40379;13,87381247;4,985772476;2,782680624
417;1401297271,51512;13,68251166;4,967274463;2,754531034
418;1401297271,62743;13,79587849;4,963949072;2,77921435
419;1401297271,73876;13,76107791;4,986547782;2,759640238
420;1401297271,85009;13,71718529;4,980045583;2,754429666
421;1401297271,96045;13,74230663;4,972107898;2,763879407
422;1401297272,07276;13,78186044;4,976501657;2,76938729
423;1401297272,18409;13,70437207;4,976502043;2,753816224
424;1401297272,29542;13,6121986;4,972668563;2,737403153
425;1401297272,40773;13,75372902;4,969714176;2,767509063
426;1401297272,51906;13,70047964;4,97625434;2,7531711
427;1401297272,63040;13,81772865;4,985067955;2,771823529
428;1401297272,74173;13,81665873;4,9801889;2,774324228
429;1401297272,85306;13,66876485;4,972169995;2,749054209
430;1401297272,96439;13,72319674;4,968250579;2,762178864
431;1401297273,07573;13,79524085;4,963099957;2,779561356
432;1401297273,18706;13,82401094;4,979718906;2,776062504
433;1401297273,29937;13,72876311;4,975402227;2,759327283
434;1401297273,41070;13,79747497;4,97502688;2,773346819
435;1401297273,52203;13,73855053;4,962592675;2,768421959
436;1401297273,63337;13,72011255;4,976272104;2,757106577
437;1401297273,74372;13,80411959;4,979366483;2,77226423
438;1401297273,85603;13,89861309;4,969989915;2,796507303
439;1401297273,96736;13,76325936;4,976060229;2,765894851
440;1401297274,08065;13,79863314;4,977821994;2,772022212
441;1401297274,19100;13,78450271;4,975307938;2,770582823
442;1401297274,30331;13,77708253;4,972961667;2,770397895
443;1401297274,41465;13,89415973;4,973966542;2,793376195
444;1401297274,52695;13,79263652;4,970364705;2,774974743
445;1401297274,63829;13,7262265;4,964876145;2,764666449
446;1401297274,74962;13,699213;4,985393842;2,747869764
447;1401297274,86095;13,70030535;4,975398576;2,753609613
448;1401297274,97424;13,72631915;4,985588687;2,753199274
449;1401297275,08752;13,65035183;4,971024359;2,745983694
450;1401297275,19886;13,76474192;4,975724458;2,766379457
451;1401297275,31312;13,74802559;4,976258275;2,762723481
452;1401297275,42445;13,69898104;4,969484638;2,75662006
453;1401297275,53578;13,77184891;4,976325967;2,767473233
454;1401297275,64711;13,73812988;4,971566466;2,763340282
455;1401297275,75845;13,92352934;4,985929266;2,792564554
456;1401297275,87173;13,77436137;4,975032199;2,768697933
457;1401297275,98307;13,66064375;4,970945517;2,748097661
458;1401297276,09440;13,80447001;4,975215131;2,774647858
459;1401297276,20573;13,86159011;4,970432898;2,788809424
460;1401297276,31706;13,67146708;4,977671105;2,746558942
461;1401297276,42839;13,78729993;4,980960992;2,767999981
462;1401297276,53973;13,77292346;4,96940952;2,771541248
463;1401297276,65106;13,76548967;4,986362329;2,76062764
464;1401297276,76337;13,79012206;4,974474599;2,772176596
465;1401297276,87470;13,64742722;4,96849534;2,746792798
466;1401297276,98603;13,73795718;4,969482988;2,764464073
467;1401297277,09737;13,79929558;4,98169969;2,769997479
468;1401297277,20870;13,72058389;4,975832307;2,757444996
469;1401297277,32003;13,78043664;4,965519787;2,775225401
470;1401297277,43136;13,74056888;4,971553507;2,763838076
471;1401297277,54270;13,75437178;4,969145798;2,767954965
472;1401297277,65403;13,80447034;4,974682034;2,774945262
473;1401297277,76438;13,76184223;4,968288599;2,769936158
474;1401297277,87669;13,85530767;4,978810854;2,782854797
475;1401297277,98802;13,79449766;4,976330118;2,772022221
476;1401297278,09936;13,71890399;4,973112298;2,758615364
477;1401297278,21167;13,7868467;4,985497869;2,765390151
478;1401297278,32202;13,73907374;4,97822867;2,759831789
479;1401297278,43335;13,6131601;4,963461825;2,742674484
480;1401297278,54566;13,73912891;4,962757551;2,768446527
481;1401297278,65700;13,64911333;4,971372197;2,745542435
482;1401297278,76930;13,80949652;4,981100691;2,772378512
483;1401297278,87966;13,77539545;4,981235219;2,765457732
484;1401297278,99099;13,7675934;4,965135538;2,772853488
485;1401297279,10330;13,74350532;4,964890272;2,768138783
486;1401297279,21463;13,65259553;4,975400773;2,744019256
487;1401297279,32792;13,64371282;4,973468632;2,743299261
488;1401297279,43925;13,74960846;4,982861206;2,759380181
489;1401297279,55058;13,82001492;4,964102855;2,783990445
490;1401297279,66192;13,68644877;4,961958185;2,758275718
491;1401297279,77325;13,74968522;4,975634852;2,763403189
492;1401297279,88458;13,70334679;4,97211838;2,756037919
493;1401297279,99591;13,68122251;4,986444691;2,743682796
494;1401297280,10725;13,84079691;4,974872992;2,782140756
495;1401297280,21858;13,76823348;4,964314559;2,773440988
496;1401297280,32991;13,70598304;4,98461569;2,749656923
497;1401297280,44320;13,67731882;4,96344062;2,755612462
