Sample;Time;Power;Voltage;Current
0;1401975923,74938;1,359829935;5,036247977;0,270008534
1;1401975923,92224;1,389776657;5,043505976;0,275557651
2;1401975924,03455;1,439014385;5,046741989;0,2851373
3;1401975924,14588;1,412386399;5,018252079;0,281449871
4;1401975924,25917;1,40426483;5,031454661;0,279097185
5;1401975924,37050;1,416983536;5,026262707;0,281915932
6;1401975924,48379;1,393115831;5,025899266;0,277187376
7;1401975924,59610;1,438065292;5,032446985;0,285758657
8;1401975924,70743;1,448666226;5,031649709;0,287910787
9;1401975924,81974;1,401990468;5,046357057;0,277822289
10;1401975924,93107;1,450275133;5,038115356;0,287860644
11;1401975925,09612;1,415522702;5,026866914;0,281591442
12;1401975925,23870;1,419120412;5,031595747;0,282041818
13;1401975925,35003;1,447927621;5,023137784;0,288251623
14;1401975925,46234;1,420082875;5,034907253;0,282047474
15;1401975925,57465;1,500365722;5,038849948;0,297759556
16;1401975925,68598;1,436114295;5,025576505;0,285761105
17;1401975925,79829;1,615521467;5,051410298;0,319815927
18;1401975925,91158;1,5978112;5,030777202;0,317607228
19;1401975926,02389;1,476195875;5,035194434;0,293175546
20;1401975926,13522;1,47319163;5,022550921;0,29331542
21;1401975926,24753;1,449745295;5,027455306;0,288365626
22;1401975926,35886;2,303398315;5,009338504;0,459820855
23;1401975926,47214;2,429035962;5,015744734;0,484282214
24;1401975926,58348;2,397995464;5,018875109;0,477795405
25;1401975926,69579;2,391235544;5,024062766;0,475956543
26;1401975926,80712;2,263347563;5,044126695;0,448709499
27;1401975926,92040;2,541030939;5,039147786;0,50425807
28;1401975927,03271;2,435265162;5,026777297;0,484458534
29;1401975927,14600;1,977821368;5,011208217;0,394679543
30;1401975927,25831;1,972308761;5,041564687;0,391209651
31;1401975927,36964;1,998674257;5,013798482;0,398634741
32;1401975927,48097;1,974042595;5,022867404;0,39301109
33;1401975927,59230;1,980344861;5,027503486;0,393902235
34;1401975927,70559;2,041668847;5,031298623;0,405793613
35;1401975927,81888;1,937612567;5,019159731;0,386043217
36;1401975927,93216;1,957145599;5,047727931;0,387728028
37;1401975928,04545;1,97340086;5,036925159;0,391786814
38;1401975928,15678;1,992052828;5,033902244;0,395727357
39;1401975928,27007;2,005749471;5,017739188;0,399731711
40;1401975928,38140;1,951776195;5,034754924;0,387660616
41;1401975928,49273;2,073165509;5,025862366;0,412499459
42;1401975928,60602;1,952261482;5,022209675;0,388725603
43;1401975928,71735;1,993610388;5,036826423;0,395806847
44;1401975928,83063;1,919191824;5,018758743;0,382403682
45;1401975928,94294;1,984592887;5,023749258;0,395042186
46;1401975929,05428;2,066475941;5,015127418;0,412048542
47;1401975929,16561;1,944008005;5,031220191;0,386388974
48;1401975929,27889;1,937669381;5,024237817;0,385664344
49;1401975929,39120;1,991473013;5,014934083;0,397108512
50;1401975929,50253;2,033318773;5,039143549;0,403504832
51;1401975929,61484;2,042559227;5,021167698;0,406789685
52;1401975929,72618;1,980167704;5,033132005;0,393426539
53;1401975929,83848;2,015659649;5,0190721;0,401600058
54;1401975929,94982;1,960820419;5,02920288;0,38988692
55;1401975930,06115;1,921970948;5,031125157;0,382016127
56;1401975930,17346;2,016182936;5,038921165;0,400121945
57;1401975930,28674;2,022908797;5,035121804;0,401759655
58;1401975930,40003;1,965947699;5,033346303;0,390584629
59;1401975930,51136;1,988689306;5,026753829;0,395620986
60;1401975930,62465;2,045688616;5,026118248;0,407011637
61;1401975930,73598;2,038879214;5,020242546;0,406131615
62;1401975930,84927;2,060142987;5,021934872;0,410228933
63;1401975930,96060;1,991823602;5,04549594;0,39477261
64;1401975931,07291;2,024662569;5,029932963;0,402522774
65;1401975931,18619;2,066043758;5,027382552;0,410958135
66;1401975931,29753;1,863333684;5,027323991;0,370641257
67;1401975931,41081;1,882544511;5,026219885;0,374544798
68;1401975931,52312;2,071830072;5,027348613;0,412111877
69;1401975931,63445;1,956164367;5,029003996;0,388976499
70;1401975931,74578;2,03489922;5,027969653;0,404715891
71;1401975931,85712;2,003294135;5,037731934;0,397657946
72;1401975931,96845;2,107619776;5,009887267;0,420692056
73;1401975932,08076;1,988195354;5,031475372;0,395151562
74;1401975932,19209;2,117534085;5,029735807;0,421003044
75;1401975932,30342;2,004762254;5,036796528;0,398023276
76;1401975932,41671;2,051444161;5,019684013;0,40867994
77;1401975932,52804;1,954053676;5,019992724;0,389254285
78;1401975932,64133;2,042644004;5,016234582;0,407206635
79;1401975932,75461;2,054264678;5,022851267;0,408983776
80;1401975932,86790;2,016379851;5,020737975;0,401610254
81;1401975932,98118;1,971864431;5,032142209;0,391853876
82;1401975933,09349;2,067591873;5,017190602;0,41210152
83;1401975933,20482;2,090558939;5,047331608;0,414190923
84;1401975933,31616;2,05132725;5,021848097;0,408480545
85;1401975933,42944;2,130198182;5,02070413;0,424282755
86;1401975933,54078;2,063239036;5,021224156;0,410903591
87;1401975933,65308;2,098999416;5,009481814;0,419005297
88;1401975933,76637;2,007591273;5,024807513;0,399535956
89;1401975933,87770;1,97491987;5,027624336;0,39281373
90;1401975933,99001;2,036432391;5,032446215;0,404660538
91;1401975934,10330;2,057034296;5,022137492;0,409593385
92;1401975934,21463;2,010723357;5,015532943;0,400899242
93;1401975934,32596;2,025307056;5,02813988;0,402794494
94;1401975934,43729;2,096251102;5,026799199;0,417015086
95;1401975934,54863;2,029183443;5,028031871;0,403574101
96;1401975934,65996;1,979537501;5,028831548;0,393637663
97;1401975934,77129;1,955437485;5,011100353;0,390221178
98;1401975934,88262;2,025281244;5,051708756;0,400910136
99;1401975934,99396;2,096143694;5,028816532;0,41682644
100;1401975935,10627;2,100827836;5,009423644;0,419375159
101;1401975935,21760;2,075386198;5,031440656;0,412483489
102;1401975935,32893;1,996188061;5,020571793;0,397601736
103;1401975935,44124;2,069350804;5,029630285;0,411431991
104;1401975935,55452;1,996863711;5,033992993;0,396675902
105;1401975935,71078;2,095768881;5,040129439;0,41581648
106;1401975935,82309;2,018284121;5,000704166;0,403599984
107;1401975935,93442;2,022472894;5,025988278;0,402403026
108;1401975936,04673;1,940654875;5,022315518;0,386406403
109;1401975936,15806;2,030657838;5,024404028;0,404158946
110;1401975936,26940;1,977527475;5,030724552;0,393089992
111;1401975936,38268;2,023758348;5,001662762;0,404617113
112;1401975936,49499;1,951642408;5,026598966;0,388263003
113;1401975936,60730;1,958597504;5,018475684;0,390277372
114;1401975936,71863;2,020385874;5,025406641;0,402034306
115;1401975936,82996;1,975198635;5,039047709;0,391978554
116;1401975936,94325;2,00412515;5,018121048;0,399377602
117;1401975937,05458;1,967795331;5,031959817;0,391059429
118;1401975937,16591;1,882665274;5,021461989;0,374923733
119;1401975937,27822;1,998995216;5,044535469;0,396269434
120;1401975937,38956;2,042093512;5,023947704;0,406471889
121;1401975937,50186;1,931182884;5,023822291;0,384405095
122;1401975937,61417;2,008272484;5,016118687;0,400363829
123;1401975937,72746;1,991606491;5,02029154;0,396711322
124;1401975937,83977;2,024742392;5,033619891;0,4022438
125;1401975937,95110;2,019722965;5,029207777;0,401598632
126;1401975938,06243;2,084324297;5,017425139;0,415417119
127;1401975938,17474;2,00197403;5,021359953;0,398691599
128;1401975938,28608;1,961818352;5,040128658;0,389239737
129;1401975938,39741;2,018662634;5,02972321;0,401346665
130;1401975938,50972;2,00735226;5,03019745;0,399060331
131;1401975938,62398;1,99929013;5,033940203;0,397162074
132;1401975938,73629;1,977136694;5,018262635;0,393988286
133;1401975938,84762;2,004795294;5,023041129;0,399119825
134;1401975938,95993;1,963968169;5,018188583;0,391369941
135;1401975939,07126;1,973425259;5,017521579;0,393306781
136;1401975939,18357;1,948779578;5,026584591;0,387694575
137;1401975939,29490;1,924895243;5,026849526;0,382922789
138;1401975939,40624;2,067339194;5,030773873;0,410938604
139;1401975939,51952;1,964597343;5,039609961;0,389831229
140;1401975939,63183;2,040639021;5,01683647;0,40675813
141;1401975939,74512;2,015112611;5,017222874;0,401639046
142;1401975939,85742;1,946168305;5,02374889;0,387393627
143;1401975939,96876;2,062626519;5,008781198;0,411802081
144;1401975940,08204;1,990514589;5,030435245;0,395694307
145;1401975940,19533;1,904692636;5,016364473;0,379695823
146;1401975940,30861;1,978297392;5,018647873;0,39418932
147;1401975940,42092;2,013468406;5,011192537;0,401794262
148;1401975940,53225;1,97659133;5,011796348;0,394387799
149;1401975940,64652;2,013096177;5,024117791;0,400686501
150;1401975940,75785;2,021197243;5,02297078;0,402390802
151;1401975940,86918;2,083428783;5,031534839;0,414074204
152;1401975940,98051;1,98366997;5,012215748;0,395767076
153;1401975941,09185;1,995431819;5,031993588;0,396548959
154;1401975941,20318;2,051837697;5,024881448;0,408335543
155;1401975941,31451;2,038492058;5,041571396;0,404336644
156;1401975941,42780;1,930759293;5,026380421;0,384125182
157;1401975941,53913;2,145390575;5,022968348;0,427116085
158;1401975941,65046;1,935698619;5,012669252;0,386161249
159;1401975941,76277;1,98572374;5,02027046;0,395541188
160;1401975941,87606;1,942793424;5,030579791;0,386196722
161;1401975941,98739;2,0205615;5,008830841;0,403399828
162;1401975942,09970;1,947234673;5,020926309;0,38782379
163;1401975942,21103;1,960154203;5,034513406;0,389343328
164;1401975942,32334;2,029892505;5,013204582;0,40490917
165;1401975942,43467;2,012522902;5,005407637;0,402069731
