Sample;Time;Power;Voltage;Current
0;1401976994,88036;1,364581199;5,025432933;0,271535053
1;1401976995,00439;1,431734327;5,037301778;0,284226435
2;1401976995,11767;1,402971579;5,021766737;0,279378086
3;1401976995,22998;1,279925201;5,028644393;0,254526886
4;1401976995,34327;1,421884389;5,042411735;0,281984983
5;1401976995,45655;1,440092729;5,024429898;0,286618135
6;1401976995,56788;1,522181071;5,016457984;0,303437421
7;1401976995,68312;1,45023459;5,016770391;0,28907733
8;1401976995,79738;1,483295975;5,027859598;0,295015393
9;1401976995,90969;1,506573142;5,027902893;0,29964245
10;1401976996,02493;2,292718715;5,026164448;0,456156725
11;1401976996,18900;2,404094934;5,033436062;0,477625007
12;1401976996,30229;2,496075444;5,024583959;0,496772561
13;1401976996,41557;2,435637361;5,018569655;0,485325009
14;1401976996,52886;2,279797459;5,017562228;0,454363565
15;1401976996,64019;2,487755037;5,035321611;0,494060803
16;1401976996,75152;2,387877837;5,022898913;0,475398346
17;1401976996,86286;2,004918955;5,022976262;0,399149598
18;1401976996,97614;1,907094781;5,022892281;0,379680605
19;1401976997,09040;2,06553059;5,020837418;0,41139165
20;1401976997,23689;2,073144464;5,012158783;0,413623062
21;1401976997,35213;1,995360671;5,020761618;0,39742191
22;1401976997,46346;2,086373845;5,021414512;0,415495243
23;1401976997,57480;1,978190232;5,026025341;0,393589387
24;1401976997,68613;2,032858211;5,034848446;0,403757577
25;1401976997,79844;2,010417662;5,024954754;0,400086719
26;1401976997,91075;2,002127257;5,019150477;0,398897635
27;1401976998,02306;2,001765538;5,025354545;0,398333196
28;1401976998,13537;2,148400311;5,015843004;0,428322878
29;1401976998,24865;2,031077618;5,020995815;0,404516891
30;1401976998,53968;2,03744487;5,024566144;0,405496676
31;1401976998,65394;1,99662461;5,043862828;0,395852282
32;1401976998,76820;2,016003123;5,022476922;0,401396194
33;1401976998,88442;1,951580061;5,009635301;0,389565296
34;1401976998,99673;2,022036347;5,024103208;0,40246712
35;1401976999,11001;1,964343571;5,020532823;0,391261972
36;1401976999,22427;2,026659417;5,049512038;0,401357478
37;1401976999,33756;1,918379229;5,027376897;0,381586515
38;1401976999,44889;1,911961875;5,037994605;0,37950852
39;1401976999,56022;2,000446335;5,035789522;0,397245819
40;1401976999,67156;1,94762961;5,015924625;0,38828925
41;1401976999,78680;1,918477629;5,033540513;0,381138808
42;1401976999,90008;1,9410444;5,018720687;0,386760794
43;1401977000,01337;1,949239475;5,018935719;0,388377055
44;1401977000,12470;1,96097385;5,020591824;0,390586194
