Sample;Time;Power;Voltage;Current
0;1401123743,31025;2,600212194;5,062019239;0,513670943
1;1401123743,43330;2,564461938;5,068034427;0,506007205
2;1401123743,54659;2,473831191;5,060835256;0,488818755
3;1401123743,65890;2,533502476;5,073146072;0,499394742
4;1401123743,77218;2,594828886;5,064420025;0,512364471
5;1401123743,88352;2,607000994;5,067432103;0,514461949
6;1401123743,99485;2,607979882;5,050634778;0,516366753
7;1401123744,10716;2,758596803;5,070009808;0,544100881
8;1401123744,21947;2,55637416;5,063237906;0,504889205
9;1401123744,33080;2,587792715;5,055267639;0,511900239
10;1401123744,52221;2,613748684;5,059989319;0,516552214
11;1401123744,68042;2,618102655;5,059767405;0,517435377
12;1401123744,79175;2,633906526;5,064908864;0,520030389
13;1401123744,90602;2,488597297;5,058600961;0,491953668
14;1401123745,01930;2,576579674;5,068077584;0,508393889
15;1401123745,13356;2,616809535;5,064700839;0,516676032
16;1401123745,24685;2,570092911;5,067678223;0,507153927
17;1401123745,35916;2,556162112;5,062958815;0,504875154
18;1401123745,47244;2,589873536;5,067886159;0,511036249
19;1401123745,58573;2,621460255;5,073404987;0,516706287
20;1401123745,69804;2,679147325;5,063684582;0,529090484
21;1401123745,81132;2,511470773;5,060232298;0,496315312
22;1401123745,92461;2,656012548;5,069951298;0,523873385
23;1401123746,03692;2,591888246;5,065013895;0,511723817
24;1401123746,14825;2,54850897;5,074483436;0,502220374
25;1401123746,25958;2,476191993;5,063699969;0,489008434
26;1401123746,37482;2,578770249;5,059902495;0,50964821
27;1401123746,48811;2,546901103;5,073034541;0,502046868
28;1401123746,60139;2,516776778;5,060607718;0,497326985
29;1401123746,71370;2,54635201;5,073087157;0,501933425
30;1401123746,82699;2,495620369;5,059832507;0,493221933
31;1401123746,93930;2,524678891;5,072127028;0,497755454
32;1401123747,05063;2,558527577;5,078493667;0,503796548
33;1401123747,16392;2,621452132;5,068251726;0,517230058
34;1401123747,27622;2,632075455;5,065814681;0,519575946
35;1401123747,38951;2,586570374;5,067668571;0,510406381
36;1401123747,50084;2,625146709;5,060490429;0,518753419
37;1401123747,61413;2,599560111;5,05746784;0,514004279
38;1401123747,72546;2,588568028;5,073388173;0,510224714
39;1401123747,84070;2,680964449;5,072138508;0,528566885
