Sample;Time;Power;Voltage;Current
0;1401145298,06910;8,979507902;5,049308023;1,778364057
1;1401145298,19313;9,064600792;5,042889235;1,797501466
2;1401145298,30739;9,065196391;5,042593415;1,797725029
3;1401145298,41873;9,072226616;5,05169831;1,795876566
4;1401145298,53103;9,172804972;5,060236293;1,812722656
5;1401145298,64334;9,055363937;5,053128521;1,792031194
6;1401145298,75761;9,004066545;5,048652041;1,78345952
7;1401145298,86991;9,085916622;5,042877067;1,801732721
8;1401145298,98125;9,128349108;5,054919323;1,805834777
9;1401145299,09258;9,151963265;5,045679687;1,813821691
10;1401145299,23809;9,192518611;5,049768569;1,82038414
11;1401145299,36114;9,238189701;5,05043565;1,829186696
12;1401145299,47345;9,125855044;5,046853457;1,808226675
13;1401145299,58674;9,7225636;5,030090511;1,932880448
14;1401145299,69905;9,687481795;5,04010683;1,922078662
15;1401145299,81233;9,937225676;5,044140839;1,970053175
16;1401145299,92367;10,19402864;5,035966832;2,024244594
17;1401145300,03500;10,03707621;5,034847433;1,99352142
18;1401145300,14633;9,859409126;5,040886346;1,955888002
19;1401145300,25962;10,0232647;5,03942797;1,988968739
20;1401145300,37290;10,04969808;5,042685476;1,992925819
21;1401145300,48423;10,11525145;5,051877489;2,002275682
22;1401145300,59557;9,895159273;5,031777655;1,96653349
23;1401145300,70788;9,941652902;5,047956597;1,969441042
24;1401145300,82116;10,00083872;5,030135514;1,988184751
25;1401145300,93249;10,81560796;5,031267226;2,149678695
26;1401145301,04578;10,99392181;5,035938698;2,18309286
27;1401145301,15906;11,89758114;5,031438244;2,364648151
28;1401145301,27235;10,51113889;5,038253863;2,086266229
29;1401145301,38368;10,27262435;5,03952759;2,038410182
30;1401145301,49501;11,75145204;5,024074322;2,339028303
31;1401145301,60732;12,50254451;5,041076859;2,480133681
32;1401145301,71866;11,64084325;5,04044512;2,309487154
33;1401145301,82999;12,6384048;5,033542344;2,510837088
34;1401145301,94132;12,67743505;5,042142154;2,514295444
35;1401145302,05265;13,61711372;5,044772382;2,699252353
36;1401145302,16399;13,79179941;5,039439611;2,736772434
37;1401145302,27532;13,69602733;5,033905996;2,720755481
38;1401145302,38665;13,97802683;5,041425069;2,772634056
39;1401145302,49798;13,87893352;5,035049512;2,756464159
40;1401145302,60932;13,97345402;5,041390065;2,771746253
41;1401145302,72162;13,8766117;5,022222709;2,763041884
42;1401145302,83296;13,85123438;5,035023972;2,750976848
43;1401145302,94624;13,8490715;5,023830125;2,756675915
44;1401145303,05757;14,09682426;5,031242175;2,801857626
45;1401145303,16891;14,03637728;5,025308658;2,793137345
46;1401145303,28024;14,00258802;5,038394123;2,779176792
47;1401145303,39157;13,93513098;5,034046924;2,768176616
48;1401145303,50290;13,88296223;5,029066463;2,760544593
49;1401145303,61424;14,03298336;5,035374632;2,786879704
50;1401145303,72557;13,66907669;5,023719793;2,720907466
51;1401145303,83690;13,68010213;5,045971737;2,71109369
52;1401145303,95019;13,76546865;5,033157989;2,734956599
53;1401145304,06250;13,71691523;5,034875278;2,724380341
54;1401145304,17578;13,72420366;5,034522897;2,726018719
55;1401145304,29004;13,75902054;5,036546153;2,731836486
56;1401145304,40235;13,63510527;5,031907727;2,709728796
57;1401145304,51564;13,7815239;5,016080294;2,747468759
58;1401145304,62697;13,91262736;5,026547508;2,767829676
59;1401145304,73830;13,93381839;5,039010884;2,765189183
60;1401145304,84964;13,78284553;5,029789641;2,740242936
61;1401145304,96097;13,886431;5,037294846;2,756723881
62;1401145305,07230;13,82364447;5,031422927;2,747462233
63;1401145305,18363;13,93828241;5,028117348;2,772067842
64;1401145305,29497;13,96306055;5,018531629;2,7823
65;1401145305,40825;14,03687141;5,033337636;2,788780015
66;1401145305,51958;13,84958331;5,027200396;2,754929626
67;1401145305,63287;13,89213843;5,034614556;2,759325123
68;1401145305,74518;14,0458013;5,024940127;2,795217644
69;1401145305,85846;14,18444137;5,030196883;2,819858089
70;1401145305,97175;14,28503445;5,035125704;2,837076031
71;1401145306,08406;14,54689442;5,02921679;2,892477105
72;1401145306,19832;14,65785842;5,026994133;2,915829626
73;1401145306,31454;14,73015736;5,026781697;2,9303356
74;1401145306,43173;14,69730719;5,027562526;2,923346475
75;1401145306,54697;14,43552815;5,03523108;2,866904799
76;1401145306,65830;14,32533427;5,023381693;2,851731193
77;1401145306,76963;13,96934202;5,030769204;2,776780539
78;1401145306,88096;14,00333765;5,029880237;2,784030035
79;1401145306,99230;13,91837608;5,024009471;2,770372182
80;1401145307,10558;13,94280406;5,035269519;2,769028352
81;1401145307,21691;13,74511312;5,024870297;2,7354165
82;1401145307,32825;13,72243183;5,036802586;2,724433128
83;1401145307,43958;13,72171304;5,029457413;2,728269058
84;1401145307,55091;13,79315479;5,025390493;2,744693136
85;1401145307,66224;13,70251804;5,024106675;2,727354121
86;1401145307,77358;13,81517231;5,034537348;2,744079815
87;1401145307,88491;13,75390533;5,020115494;2,739758746
88;1401145307,99624;13,98683838;5,035523563;2,777633389
89;1401145308,10855;13,8035168;5,035426239;2,741280707
90;1401145308,21988;13,87757567;5,035174263;2,756126193
91;1401145308,33121;13,90109138;5,034412053;2,761214464
92;1401145308,44255;13,89427077;5,038516516;2,757611437
93;1401145308,55388;13,93576599;5,040368072;2,764831017
94;1401145308,66619;13,91548739;5,033029567;2,76483323
95;1401145308,78240;13,91892335;5,031541147;2,766334001
96;1401145308,89374;14,02680382;5,047166281;2,779144382
97;1401145309,00507;13,93673427;5,027848873;2,771907951
98;1401145309,11640;13,98468683;5,031688108;2,779323068
99;1401145309,22773;13,96648143;5,041248687;2,770440876
100;1401145309,33907;13,86857745;5,045179998;2,748876642
101;1401145309,45040;13,99972178;5,041458228;2,776919127
102;1401145309,56173;13,99460457;5,021438834;2,786971032
103;1401145309,67306;14,01806548;5,031894386;2,785842549
104;1401145309,78440;14,0150067;5,032024011;2,785162923
105;1401145309,89573;13,89601091;5,026139841;2,764748166
106;1401145310,01097;14,06100823;5,025189696;2,798104962
107;1401145310,12328;14,04308359;5,03272349;2,79035469
108;1401145310,23656;13,98095856;5,025989286;2,781732662
109;1401145310,34985;13,96987998;5,030079776;2,777268075
110;1401145310,46118;13,9430862;5,038388166;2,767370384
111;1401145310,57251;14,03943316;5,038815926;2,786256408
112;1401145310,68482;14,22336418;5,028785234;2,828389664
113;1401145310,79811;14,04874037;5,032623535;2,791534132
114;1401145310,90944;14,05557921;5,031200501;2,79368298
115;1401145311,02077;13,96427862;5,036828845;2,772434612
116;1401145311,13210;13,7554069;5,049355742;2,724190491
117;1401145311,24344;13,91163566;5,028175339;2,766736384
118;1401145311,35574;13,88346049;5,020388521;2,76541555
119;1401145311,46805;13,88745083;5,042903826;2,753859941
120;1401145311,57939;13,77458004;5,030686709;2,738111284
121;1401145311,69072;13,83032137;5,03594301;2,746322057
122;1401145311,80205;13,90094124;5,034485266;2,761144487
123;1401145311,91338;13,86022776;5,031128071;2,754894642
124;1401145312,02472;13,91814121;5,030323287;2,766848255
125;1401145312,13605;13,94750104;5,02783293;2,774058175
126;1401145312,24933;13,7800982;5,029748905;2,739718912
127;1401145312,36067;13,98460978;5,029534405;2,780497887
128;1401145312,47200;14,06744854;5,040216715;2,791040413
129;1401145312,58333;14,0265868;5,037387824;2,78449611
130;1401145312,69466;13,8911106;5,023971907;2,764965821
131;1401145312,80600;13,93242692;5,024647048;2,772817034
132;1401145312,91733;13,9387732;5,032528555;2,769735542
133;1401145313,02964;13,98535676;5,036344751;2,776886303
134;1401145313,14292;14,10170065;5,045100786;2,79512764
135;1401145313,25426;14,01082494;5,041200527;2,779263564
136;1401145313,36754;14,00587606;5,045589136;2,775865352
137;1401145313,48083;13,92809682;5,025400093;2,77153989
138;1401145313,59607;14,19334215;5,034947168;2,818965458
139;1401145313,71033;14,16727995;5,018492176;2,823015251
140;1401145313,82264;14,11467698;5,039924653;2,800573016
141;1401145313,93495;13,98071033;5,030291477;2,77930422
142;1401145314,04628;14,00179612;5,030529532;2,783364262
143;1401145314,15761;14,01233897;5,018289988;2,792253738
144;1401145314,26894;13,96590872;5,03180351;2,775527441
145;1401145314,38223;13,79010222;5,035356377;2,738654664
146;1401145314,49551;13,91129591;5,031186181;2,765013142
147;1401145314,60685;13,74937932;5,021766898;2,737956501
148;1401145314,71818;13,87063174;5,03345253;2,755689391
149;1401145314,82951;13,8873523;5,036678957;2,757243894
150;1401145314,94084;13,82179907;5,01371341;2,756798792
151;1401145315,05413;13,96904402;5,045410376;2,768663592
152;1401145315,16546;13,86015561;5,026757281;2,757275681
153;1401145315,27679;13,87882455;5,03700566;2,755372037
154;1401145315,39496;13,82291642;5,022206739;2,7523591
155;1401145315,50727;13,91972075;5,016337622;2,774877172
156;1401145315,62056;13,83980526;5,020270479;2,756784782
157;1401145315,73384;13,89081287;5,030264162;2,761447993
158;1401145315,84908;14,04717606;5,03310587;2,790955808
159;1401145315,96139;14,0754501;5,028946261;2,79888656
160;1401145316,07370;14,01213168;5,039798722;2,780295891
161;1401145316,18601;13,99845506;5,031616551;2,782098938
162;1401145316,29929;13,90785699;5,021681066;2,769561986
163;1401145316,41356;14,02494855;5,044421388;2,780288852
164;1401145316,52391;14,0264375;5,039771955;2,783149243
165;1401145316,63524;13,97346079;5,030619208;2,777682072
166;1401145316,74853;14,0773229;5,030863449;2,798192207
167;1401145316,86182;14,06246633;5,036822362;2,791932158
168;1401145316,97217;13,96780525;5,032482239;2,775529964
169;1401145317,13624;14,03079541;5,031218996;2,788746708
170;1401145317,24855;14,06416601;5,030716471;2,795658648
171;1401145317,36184;14,0376053;5,041390571;2,784470891
172;1401145317,47512;14,02484288;5,029883206;2,788303884
173;1401145317,58645;14,01722993;5,044441365;2,778747718
174;1401145317,69974;13,99807801;5,028857274;2,783550467
175;1401145317,81107;13,88793614;5,031921712;2,759966657
176;1401145317,92338;13,87923738;5,030300984;2,759126627
177;1401145318,03569;13,80289028;5,031070208;2,743529649
178;1401145318,14702;13,84239042;5,037796932;2,747707105
179;1401145318,25835;13,96016746;5,043031504;2,768209448
180;1401145318,36969;13,86498503;5,02781465;2,757656356
181;1401145318,48004;13,96603003;5,034776964;2,773912356
182;1401145318,59235;13,8545627;5,026435054;2,756339742
183;1401145318,70564;13,92519745;5,035238069;2,76554897
184;1401145318,81892;13,84950122;5,036893336;2,749611774
185;1401145318,93025;13,96931043;5,030651641;2,77683915
186;1401145319,04256;13,98610654;5,036929963;2,77671253
187;1401145319,15780;13,905234;5,043688843;2,756957147
188;1401145319,27109;13,92739837;5,025353599;2,771426547
189;1401145319,38730;13,97440921;5,027803036;2,779426543
190;1401145319,50059;14,03336147;5,024463945;2,793006701
191;1401145319,63048;14,06099911;5,040504938;2,789601296
192;1401145319,76329;14,07705165;5,023655757;2,80215292
193;1401145319,87951;13,9604635;5,028011638;2,776537626
194;1401145319,99377;14,0333548;5,033982625;2,787724123
195;1401145320,10803;13,91053689;5,0262553;2,767574678
196;1401145320,22132;14,05072154;5,030218102;2,793262887
197;1401145320,34535;14,05063838;5,034686007;2,790767559
198;1401145320,45863;13,97889169;5,033867374;2,77696861
199;1401145320,57192;14,08095628;5,02649012;2,801349639
200;1401145320,68325;14,07797022;5,028342479;2,799723821
201;1401145320,79458;14,03946786;5,027788743;2,792374258
202;1401145320,90592;14,02002903;5,02003723;2,792813756
203;1401145321,01725;14,02019944;5,031122217;2,786694267
204;1401145321,12858;14,0476944;5,037077942;2,788857858
205;1401145321,23991;14,06514863;5,032471027;2,794879206
206;1401145321,35125;14,00759956;5,031089513;2,784207978
207;1401145321,46355;14,09545165;5,041918252;2,795652557
208;1401145321,57684;13,83936678;5,031519754;2,750534125
209;1401145321,69013;13,87377963;5,031081637;2,757613697
210;1401145321,80341;13,87292018;5,036796895;2,754313997
211;1401145321,91670;13,87566939;5,035943772;2,755326513
212;1401145322,02803;13,8743945;5,030787222;2,7578973
213;1401145322,14034;13,98582135;5,039725602;2,775115642
214;1401145322,25167;13,91528814;5,035207798;2,763597591
215;1401145322,36398;13,87299785;5,030917746;2,757548136
216;1401145322,47629;13,879607;5,016807271;2,766621528
217;1401145322,58762;13,97595389;5,037167592;2,77456599
218;1401145322,69895;14,02748966;5,026996481;2,790431566
219;1401145322,81029;13,99344517;5,032304581;2,780723016
220;1401145322,92357;13,93062244;5,027925886;2,770649918
221;1401145323,03588;14,08522618;5,031386653;2,799472025
222;1401145323,14721;13,99952409;5,030503917;2,782926785
223;1401145323,25855;14,05252531;5,042141219;2,787015416
224;1401145323,36988;13,92291529;5,033744853;2,765915972
225;1401145323,48316;14,03543727;5,028490531;2,791182997
226;1401145323,59450;14,01329153;5,0363704;2,782418769
227;1401145323,70583;14,03193174;5,026728717;2,791463898
228;1401145323,81716;14,07704001;5,033727984;2,796543647
229;1401145323,93045;14,04660476;5,023421926;2,79622237
230;1401145324,04178;14,18959671;5,033390464;2,819093176
231;1401145324,15311;14,14163317;5,028389112;2,812358561
232;1401145324,26640;14,08589113;5,03716341;2,796393522
233;1401145324,37968;14,11175227;5,042539875;2,798540542
234;1401145324,49297;14,11485321;5,042620402;2,799110797
235;1401145324,60430;14,04585451;5,02729626;2,793918198
236;1401145324,71563;14,01864895;5,033664304;2,784978915
237;1401145324,82697;14,01579369;5,028960472;2,787016078
238;1401145324,93830;14,03854828;5,036321023;2,787460969
239;1401145325,05061;13,86759677;5,032127603;2,755811829
240;1401145325,16487;13,8991363;5,040827833;2,757312243
241;1401145325,27620;13,82425894;5,032626064;2,746927502
242;1401145325,38753;13,86906703;5,02793214;2,758403782
243;1401145325,49887;13,82339953;5,030348735;2,748000241
244;1401145325,61020;13,93432026;5,035520528;2,767205533
245;1401145325,72251;13,96573715;5,034917989;2,773776491
246;1401145325,83384;13,95674036;5,036077585;2,771351338
247;1401145325,94517;13,88714653;5,0254311;2,763374177
248;1401145326,05846;13,86062481;5,034028815;2,753386069
249;1401145326,16979;13,98152598;5,039542014;2,774364405
