Sample;Time;Power;Voltage;Current
0;1401150234,57515;11,76922898;5,049896601;2,33058811
1;1401150234,69820;11,72840382;5,046317747;2,324150878
2;1401150234,81246;11,8653908;5,049040657;2,350028769
3;1401150234,92477;11,63650922;5,038353521;2,309585696
4;1401150235,03806;11,85041117;5,040543627;2,35101847
5;1401150235,14939;11,86664288;5,027917268;2,360150784
6;1401150235,26072;11,81435208;5,064878559;2,332603229
7;1401150235,37205;11,78296419;5,043547716;2,33624521
8;1401150235,48241;11,75085413;5,028598735;2,336804894
9;1401150235,59765;11,8258363;5,050866961;2,34134781
10;1401150235,71386;11,6765831;5,035047623;2,319061104
11;1401150235,83887;11,90810502;5,050014173;2,35803398
12;1401150236,01270;11,74428366;5,042069416;2,329258621
13;1401150236,12501;11,5747174;5,048756891;2,29258759
14;1401150236,23830;11,82827707;5,037163279;2,348202036
15;1401150236,34963;11,76994094;5,063471791;2,324480401
16;1401150236,46096;11,88254674;5,049117679;2,353390729
17;1401150236,57425;11,77860905;5,033449993;2,340066766
18;1401150236,68558;11,73067971;5,044091927;2,325627661
19;1401150236,79789;11,91284211;5,046864942;2,360444008
20;1401150236,91020;12,18846107;5,034011403;2,42122238
21;1401150237,02153;12,37244563;5,038914849;2,455378986
22;1401150237,13286;12,5432317;5,036940452;2,490248162
23;1401150237,24420;12,83629918;5,051041876;2,541317118
24;1401150237,35553;12,91694769;5,052022463;2,556787461
25;1401150237,46686;12,9581557;5,05177109;2,565071828
26;1401150237,58015;12,40657101;5,036353473;2,463403548
27;1401150237,69246;12,33469774;5,051564538;2,441757925
28;1401150237,80379;12,63650826;5,045809989;2,504356742
29;1401150237,91512;12,35175418;5,039781761;2,450851002
30;1401150238,02645;12,33001287;5,041246899;2,445826025
31;1401150238,13779;12,52348528;5,048103546;2,480829715
32;1401150238,24912;12,70735747;5,036022825;2,523292272
33;1401150238,36240;12,72418138;5,050395961;2,519442332
34;1401150238,47374;12,75180226;5,034319776;2,53297423
35;1401150238,58507;14,04154541;5,033632302;2,789545316
36;1401150238,69738;15,59220802;5,037162234;3,095434949
37;1401150238,80969;16,23773904;5,023797247;3,232164484
38;1401150238,92200;14,96645853;5,025809623;2,977919907
39;1401150239,03333;13,11385609;5,051694388;2,595932193
40;1401150239,14661;15,70314705;5,031009676;3,121271487
41;1401150239,25990;15,62303402;5,038526154;3,100715079
42;1401150239,37318;14,52583672;5,056294256;2,872822661
43;1401150239,48452;14,54967387;5,040377483;2,886623853
44;1401150239,59585;17,89021595;5,026293294;3,55932591
45;1401150239,70718;18,05761595;5,03209416;3,58848928
46;1401150239,82047;18,05273262;5,036532722;3,584357259
47;1401150239,93278;18,28009308;5,02629451;3,636892555
48;1401150240,04411;18,4594106;5,038900596;3,663380583
49;1401150240,15544;18,26624896;5,026287782;3,634143079
50;1401150240,26677;18,27596083;5,017916783;3,642141075
51;1401150240,37811;18,25726175;5,024688894;3,633510878
52;1401150240,49139;18,35462525;5,029227364;3,649591463
53;1401150240,60272;18,28363789;5,037272855;3,629669946
54;1401150240,71406;18,23777552;5,032528057;3,623978906
55;1401150240,82539;18,13151562;5,019969551;3,61187761
56;1401150240,93672;18,18786862;5,022571736;3,621226251
57;1401150241,05001;18,26504377;5,043859158;3,621243813
58;1401150241,16329;17,97023439;5,027113597;3,574662487
59;1401150241,27462;18,15703365;5,039071498;3,603249857
60;1401150241,38791;18,04536434;5,016855298;3,596947345
61;1401150241,50022;18,11850806;5,023114364;3,607026785
62;1401150241,61253;18,23205776;5,025198771;3,628126685
63;1401150241,72581;18,12289079;5,035995165;3,598671206
64;1401150241,83715;18,32216598;5,030354585;3,642320968
65;1401150241,94848;18,12578448;5,022793645;3,608705785
66;1401150242,05981;18,13929816;5,022163233;3,611849578
67;1401150242,17114;18,22325908;5,02571182;3,626005576
68;1401150242,28248;18,27450977;5,024164405;3,637323205
69;1401150242,39381;18,50643456;5,036332128;3,674585806
70;1401150242,50612;18,2873029;5,033427006;3,633171372
71;1401150242,61940;18,36745907;5,015587953;3,662074964
72;1401150242,73074;18,34865722;5,037133798;3,64267815
73;1401150242,84207;18,31032156;5,038473969;3,634100657
74;1401150242,95535;18,24622453;5,029815511;3,627613078
75;1401150243,06669;18,27366067;5,032389664;3,631209404
76;1401150243,17802;18,26922714;5,024279127;3,636188731
77;1401150243,28935;18,28685685;5,029913242;3,63562073
78;1401150243,40264;18,64752555;5,0352801;3,703374029
79;1401150243,51397;18,34713423;5,030021641;3,647525903
80;1401150243,62530;18,54731179;5,023006991;3,692471825
81;1401150243,73859;18,75142258;5,032027475;3,726414984
82;1401150243,84992;18,64698658;5,0319243;3,705736706
83;1401150244,00422;18,96942633;5,026398272;3,773960061
84;1401150244,11946;18,95741898;5,02318516;3,773983713
85;1401150244,23763;18,91379675;5,032791117;3,758112807
86;1401150244,36361;18,70386663;5,034045343;3,715474405
87;1401150244,47690;18,6988887;5,035319843;3,713545372
88;1401150244,58823;18,5215447;5,02747337;3,684066198
89;1401150244,69956;18,22219245;5,036238809;3,618214533
90;1401150244,81285;18,30174711;5,036902414;3,633532201
91;1401150244,92418;18,27363379;5,025812073;3,635956443
92;1401150245,03649;18,3824499;5,043203303;3,644994818
93;1401150245,14782;18,41073118;5,033742934;3,657463526
94;1401150245,25915;18,35198848;5,019572815;3,656085717
95;1401150245,37244;18,3439492;5,031996884;3,645461162
96;1401150245,48572;18,31610284;5,036989216;3,636319645
97;1401150245,59706;18,37856406;5,017726905;3,66272705
98;1401150245,71034;18,40564222;5,034021542;3,656250191
99;1401150245,82363;18,3584248;5,015586427;3,660274838
100;1401150245,93691;18,19162139;5,028894361;3,617419672
101;1401150246,05996;18,38761528;5,025541471;3,658832662
102;1401150246,17227;18,4408391;5,0381699;3,66022573
103;1401150246,28556;18,36938435;5,024051115;3,656289303
104;1401150246,39689;18,3078145;5,029649752;3,639978012
105;1401150246,50822;18,27003781;5,033947983;3,629365634
106;1401150246,62151;18,37877908;5,024107163;3,658118445
107;1401150246,73382;18,42723932;5,023201003;3,668425634
108;1401150246,84515;18,35297565;5,032202805;3,647105723
109;1401150246,95648;18,18012732;5,031482493;3,613274486
110;1401150247,06879;18,27492911;5,015746861;3,643511049
111;1401150247,21040;18,35287301;5,022896503;3,653842558
112;1401150247,35982;18,35238035;5,024446764;3,652617137
113;1401150247,47213;18,29753793;5,042054399;3,628984633
114;1401150247,58444;18,39440207;5,034004366;3,65402982
115;1401150247,69772;18,31627035;5,034379214;3,638238116
116;1401150247,82566;18,44377505;5,051035202;3,651484163
117;1401150247,93894;18,3212701;5,033271541;3,640032124
118;1401150248,06297;18,29629271;5,024834176;3,641173434
119;1401150248,17626;18,49936436;5,024554283;3,68179212
120;1401150248,28954;18,5701194;5,0305661;3,691457191
121;1401150248,40185;18,50996228;5,036252697;3,675344229
122;1401150248,51514;18,3355565;5,022615669;3,650599151
123;1401150248,68214;18,32554097;5,023623139;3,647873351
124;1401150248,83058;18,22740981;5,023783116;3,628223867
125;1401150248,99562;18,44887647;5,027107976;3,669878697
126;1401150249,11282;18,27024914;5,030417034;3,631955167
127;1401150249,25247;18,52282181;5,01781393;3,691412649
128;1401150249,36966;18,60422844;5,026426211;3,701283508
129;1401150249,48783;18,56901385;5,047249244;3,679036431
130;1401150249,60014;18,57029106;5,039298088;3,685094777
131;1401150249,71245;18,57679653;5,029978948;3,693215561
132;1401150249,82378;18,24413961;5,013770818;3,638806055
133;1401150249,93511;18,42669004;5,036451962;3,658664906
134;1401150250,05231;18,25453468;5,008362671;3,644810865
135;1401150250,20075;18,42094642;5,030600865;3,661778565
136;1401150250,31403;18,33558158;5,025208387;3,648720644
137;1401150250,42537;18,36376546;5,028395982;3,652012595
138;1401150250,53865;18,47105938;5,034202488;3,669113316
139;1401150250,65096;18,16647111;5,008118094;3,627404701
140;1401150250,76425;18,37652007;5,022546869;3,658805093
141;1401150250,87753;18,35695262;5,029069484;3,650168818
142;1401150250,98984;18,40772297;5,024976099;3,663245876
143;1401150251,13731;18,42073201;5,029049114;3,662865801
144;1401150251,25841;18,42991131;5,01625819;3,674035628
145;1401150251,40001;18,39722257;5,02183886;3,663443428
146;1401150251,51428;18,38956598;5,037059959;3,650853103
147;1401150251,62658;18,40242353;5,020434227;3,665504356
148;1401150251,73792;18,64361468;5,030749897;3,705931535
149;1401150251,84925;18,3620932;5,024609246;3,654432076
150;1401150251,96058;18,36818483;5,037251837;3,646469429
151;1401150252,07289;18,55307144;5,037170951;3,683232437
152;1401150252,18422;18,37774263;5,024437999;3,657671293
153;1401150252,29751;18,4105107;5,02678957;3,662478892
154;1401150252,40884;18,40032347;5,024303727;3,662263364
155;1401150252,52115;18,31754339;5,024789481;3,645434989
156;1401150252,63248;18,51460028;5,038893517;3,674338466
157;1401150252,74577;18,27824637;5,020262731;3,64089438
158;1401150252,85905;18,35596679;5,028832374;3,650144891
159;1401150252,97039;18,48131914;5,034642772;3,670830281
160;1401150253,08172;18,49756255;5,026495228;3,680011958
161;1401150253,19305;18,41326309;5,032763227;3,658678595
162;1401150253,30438;18,42748711;5,039623388;3,656520674
163;1401150253,41572;18,39970858;5,031021587;3,65725097
164;1401150253,52705;18,38670973;5,026822775;3,657719906
165;1401150253,63838;18,38659551;5,024573667;3,659334449
166;1401150253,74971;18,36885677;5,031993141;3,650413713
167;1401150253,86105;18,44712928;5,022264088;3,673070343
168;1401150253,97238;18,5021186;5,037018175;3,673228478
169;1401150254,08371;18,50674384;5,032642536;3,67734122
170;1401150254,19504;18,50819396;5,032966931;3,677392324
171;1401150254,30638;18,41575559;5,019574721;3,668788017
172;1401150254,41771;18,480175;5,0306217;3,673537011
173;1401150254,52904;18,40682648;5,025796209;3,662469729
174;1401150254,64037;18,47295571;5,026872065;3,674841028
175;1401150254,75170;18,44104065;5,022004776;3,672047613
176;1401150254,86401;18,29592983;5,019196983;3,645190634
177;1401150254,97535;18,48353164;5,023353125;3,679520667
178;1401150255,08668;18,36181831;5,009654888;3,665286077
179;1401150255,19703;18,49440208;5,018815737;3,685013169
180;1401150255,30934;18,24148246;5,019365778;3,634220589
181;1401150255,42068;18,4019518;5,016672393;3,668158963
182;1401150255,53201;18,42365579;5,02592643;3,665723335
183;1401150255,64334;18,43566923;5,034007784;3,662225015
184;1401150255,75565;18,34461989;5,017801374;3,655907941
185;1401150255,86894;18,29830128;5,031599093;3,636677117
186;1401150255,98222;18,47941612;5,021748561;3,679876819
187;1401150256,09355;18,39920106;5,029493938;3,658260908
188;1401150256,20586;18,39798563;5,010192941;3,672111203
189;1401150256,31915;18,28171135;5,024047909;3,638840966
190;1401150256,43341;18,40703361;5,028202133;3,660758482
191;1401150256,54474;18,34849135;5,02329135;3,652683086
192;1401150256,65607;18,46169933;5,026257188;3,673051068
193;1401150256,76741;18,42168496;5,035590442;3,658296912
194;1401150256,87874;18,26595078;5,022128909;3,637093176
195;1401150256,99007;18,44273172;5,024938134;3,670240553
196;1401150257,10140;18,48156324;5,023236172;3,679214476
197;1401150257,21371;18,37215094;5,027507402;3,654325986
198;1401150257,32700;18,37583606;5,02474724;3,65706675
199;1401150257,43931;18,5437738;5,041376457;3,678315627
200;1401150257,55064;18,44714541;5,028118433;3,668796918
201;1401150257,66393;18,46078686;5,035079216;3,666434245
202;1401150257,77526;18,64146213;5,037886061;3,700254809
203;1401150257,88659;18,3465498;5,027378038;3,649327673
204;1401150257,99988;18,52659136;5,040529587;3,675524771
205;1401150258,11121;18,55663056;5,027240256;3,691216178
206;1401150258,22254;18,38843992;5,030689803;3,65525219
207;1401150258,33387;18,52900817;5,029274746;3,684230652
208;1401150258,44716;18,37060077;5,030336009;3,651962958
209;1401150258,55849;18,43585445;5,034715113;3,661747296
210;1401150258,66982;18,31474564;5,017669332;3,650050338
211;1401150258,78213;18,42203494;5,039352725;3,655635147
212;1401150258,89347;18,35484912;5,027109743;3,651173349
213;1401150259,00480;18,31233611;5,021531361;3,646763266
214;1401150259,11613;18,47208237;5,016625268;3,682173052
215;1401150259,22746;18,4998675;5,037280484;3,672590312
216;1401150259,33879;18,47865295;5,022514464;3,67916371
217;1401150259,45013;18,34493334;5,01809111;3,655759318
218;1401150259,56146;18,4220258;5,023654282;3,66705684
219;1401150259,67279;18,5221622;5,028263165;3,683610342
220;1401150259,78803;18,47365174;5,031158718;3,67184833
221;1401150259,91206;18,44251021;5,030848393;3,665884712
222;1401150260,02534;18,26017503;5,014251082;3,6416555
223;1401150260,13863;18,42528101;5,021181194;3,669511275
224;1401150260,24996;18,46630588;5,026136909;3,674055486
225;1401150260,36130;18,44168942;5,026086216;3,669194803
226;1401150260,47263;18,38822361;5,016543457;3,665516658
227;1401150260,63670;18,56550967;5,026839696;3,69327665
228;1401150260,80662;18,57979505;5,020236561;3,700979989
229;1401150260,92284;18,41629284;5,01840484;3,669750334
230;1401150261,03515;18,64168128;5,031202615;3,705213785
231;1401150261,14648;18,49132751;5,029586358;3,67651059
232;1401150261,25977;18,55213226;5,04070182;3,680466119
233;1401150261,37305;18,4349392;5,017520684;3,674113244
234;1401150261,48536;18,59470675;5,037776185;3,691054557
235;1401150261,59865;18,36567111;5,032328866;3,649537143
236;1401150261,70998;18,37736224;5,029280314;3,654073961
237;1401150261,82815;18,40584831;5,025832308;3,662248795
238;1401150261,93948;18,47482743;5,043852066;3,662840858
239;1401150262,15140;18,32569616;5,035449778;3,639336498
240;1401150262,28031;18,35686151;5,015477577;3,660042584
241;1401150262,39555;18,37381415;5,026767504;3,655194743
242;1401150262,50786;18,5812413;5,041048912;3,685987108
243;1401150262,61919;18,53428254;5,038435165;3,678579148
244;1401150262,73053;18,5075048;5,017350042;3,688701136
245;1401150262,84577;18,64433492;5,032969236;3,70444047
246;1401150262,95710;18,51245678;5,029412756;3,680838634
247;1401150263,06843;18,60967207;5,026830524;3,702068724
248;1401150263,17976;18,42885711;5,021116583;3,670270708
249;1401150263,29109;18,38610404;5,022936266;3,660429491
250;1401150263,40243;18,57430632;5,027929295;3,69422584
251;1401150263,51474;18,45039638;5,021004996;3,674642107
252;1401150263,62607;18,51669098;5,018016493;3,690041873
253;1401150263,73740;18,53033994;5,035866745;3,679672415
254;1401150263,84873;18,45034822;5,034122156;3,66505771
255;1401150263,96202;18,45600643;5,02423198;3,673398542
256;1401150264,07335;18,47864389;5,026128145;3,676516665
257;1401150264,18468;18,3447339;5,015282133;3,657767083
258;1401150264,29602;18,57367871;5,036456122;3,687846823
259;1401150264,40735;18,4906217;5,021123992;3,68256624
260;1401150264,51868;18,47733193;5,028751037;3,674338179
261;1401150264,63001;18,35622006;5,01482078;3,660394033
262;1401150264,74135;18,43727993;5,036022882;3,661079459
263;1401150264,85268;18,39605228;5,032647683;3,655342761
264;1401150264,96401;18,4566443;5,030380068;3,669035749
265;1401150265,07534;18,50913012;5,032530691;3,677897118
266;1401150265,18765;18,50500324;5,035460807;3,674937398
267;1401150265,29898;18,42092133;5,035168626;3,658451722
268;1401150265,41227;18,5314162;5,028926301;3,684964759
269;1401150265,52360;18,4557309;5,019494386;3,676810746
270;1401150265,63493;18,53825497;5,029453639;3,685938135
271;1401150265,74627;18,48960073;5,020648173;3,682711892
272;1401150265,85955;18,5243725;5,015610995;3,693343147
273;1401150265,97284;18,47678322;5,023805968;3,677845708
274;1401150266,08417;18,47506199;5,01703154;3,682468775
275;1401150266,19550;18,53948552;5,034727995;3,682321178
276;1401150266,30684;18,47016767;5,02032899;3,679075158
277;1401150266,41817;18,57109884;5,03567204;3,687908722
278;1401150266,52950;18,50535389;5,030693423;3,678489691
279;1401150266,64279;18,44002522;5,002027912;3,686509861
280;1401150266,75314;18,51981347;5,03089835;3,681214007
281;1401150266,86740;18,54188954;5,038357286;3,680145826
282;1401150266,97874;18,82036569;5,025259898;3,745152702
283;1401150267,09007;18,49086543;5,043045043;3,666607234
284;1401150267,20335;18,65135673;5,029241291;3,708582597
285;1401150267,31469;18,48625592;5,03788196;3,669449993
286;1401150267,42602;18,51652223;5,022133096;3,686983574
287;1401150267,54028;18,4920227;5,019615002;3,683952392
288;1401150267,65161;18,41227703;5,026069919;3,663354734
289;1401150267,76295;18,59760545;5,028975616;3,698090201
290;1401150267,87428;18,22895009;5,017542432;3,633043535
291;1401150267,98561;18,42554984;5,019844384;3,670542039
292;1401150268,09694;18,5117176;5,026248178;3,683009065
293;1401150268,21023;18,44931505;5,009166602;3,683110688
294;1401150268,32156;18,56295614;5,021698603;3,696549237
295;1401150268,43387;18,58286912;5,032069127;3,692888283
296;1401150268,54520;18,64898995;5,023410485;3,712416098
297;1401150268,65654;18,50698287;5,020169864;3,68652523
298;1401150268,76787;18,66839092;5,026332335;3,714117904
299;1401150268,87920;18,48606534;5,028963787;3,675919359
300;1401150268,99053;18,5368791;5,024283635;3,689457135
301;1401150269,10186;18,56599775;5,015079977;3,702034233
302;1401150269,21320;18,65233842;5,021872991;3,714219467
303;1401150269,32453;18,61943405;5,021974262;3,707592488
304;1401150269,43684;18,55581571;5,026844615;3,691344597
305;1401150269,54817;18,67919566;5,033582484;3,710914785
306;1401150269,66048;18,45776998;5,010648334;3,683708923
307;1401150269,77377;18,65485594;5,026153251;3,71155733
308;1401150269,88705;18,64991452;5,032504247;3,705891461
309;1401150269,99838;18,57919599;5,013534099;3,705808243
310;1401150270,10972;18,75069698;5,033182216;3,725415884
311;1401150270,22203;18,67008905;5,016949902;3,721402328
312;1401150270,33336;18,73665016;5,025268241;3,728487568
313;1401150270,44664;18,76909716;5,02473143;3,735343356
314;1401150270,55993;18,8341982;5,029524594;3,744727329
315;1401150270,67321;18,60677721;5,012525764;3,712056175
316;1401150270,78650;18,57985267;5,030172613;3,693680932
317;1401150270,89783;18,65725314;5,024138427;3,713522907
318;1401150271,00819;18,72374694;5,022680727;3,727839366
319;1401150271,12050;18,81534765;5,02569983;3,743826389
320;1401150271,23281;18,77529951;5,017284488;3,742123764
321;1401150271,34316;19,21330121;5,02908235;3,820438774
322;1401150271,45645;19,21528845;5,034329042;3,816851917
323;1401150271,56680;19,20964151;5,021776623;3,825268018
324;1401150271,67911;18,86113964;5,037648473;3,744036476
325;1401150271,79142;18,60094633;5,022161113;3,703773318
326;1401150271,90275;18,60179572;5,024442658;3,702260526
327;1401150272,01409;18,87603989;5,027417624;3,754619429
328;1401150272,12542;18,71093058;5,027790829;3,721501394
329;1401150272,23675;18,63854619;5,035598804;3,701356466
330;1401150272,34808;18,6416923;5,035141936;3,702317142
331;1401150272,46039;18,78176423;5,037071017;3,72870745
332;1401150272,57172;18,6861865;5,010675175;3,729275167
333;1401150272,68306;18,79116893;5,024612078;3,739824815
334;1401150272,79439;18,62021142;5,024502145;3,705881873
335;1401150272,90572;18,44274464;5,018528083;3,674931043
336;1401150273,01705;18,59924091;5,02496249;3,701369104
337;1401150273,13034;18,52920228;5,034838969;3,680197599
338;1401150273,24363;18,24054306;5,029402233;3,626781518
339;1401150273,35496;18,29269323;5,033552293;3,63415182
340;1401150273,46629;18,32570886;5,021463016;3,64947602
341;1401150273,57762;18,24077964;5,020374067;3,633350702
342;1401150273,68896;18,51918272;5,017762311;3,690725382
343;1401150273,80029;18,35750879;5,027566293;3,651370807
344;1401150273,91162;18,38717451;5,028921266;3,656286019
345;1401150274,02295;18,54970816;5,02724071;3,689838867
346;1401150274,13526;18,49948028;5,023246911;3,682773434
347;1401150274,24659;18,59842293;5,015946883;3,707858829
348;1401150274,35793;18,57419584;5,038154174;3,68670652
349;1401150274,46926;18,5968098;5,022531911;3,702676284
350;1401150274,58059;18,64404753;5,028736579;3,707501324
351;1401150274,69192;18,73348867;5,020072986;3,731716396
352;1401150274,80423;18,57177015;5,033717202;3,68947428
353;1401150274,91557;18,53272088;5,040432778;3,676811436
354;1401150275,02690;18,54334333;5,032424312;3,684773418
355;1401150275,14018;18,60327946;5,033472448;3,695913637
356;1401150275,25152;18,46722146;5,021302792;3,677774918
357;1401150275,36285;18,45375471;5,033824937;3,665950831
358;1401150275,47418;18,47334867;5,02927762;3,673161448
359;1401150275,58747;18,63500717;5,032142664;3,70319532
360;1401150275,69880;18,37761257;5,02268499;3,658921992
361;1401150275,81013;18,64971299;5,03752155;3,702160438
362;1401150275,92146;18,5403128;5,013319631;3,6982108
363;1401150276,03280;18,52099045;5,016305815;3,692157362
364;1401150276,14510;18,5283244;5,013475037;3,695704928
365;1401150276,25644;18,55078247;5,04843465;3,674561277
366;1401150276,36777;18,54462778;5,021668841;3,692921291
367;1401150276,47910;18,46308009;5,025651697;3,673768339
368;1401150276,59141;18,59421716;5,03110477;3,695851709
369;1401150276,70274;18,65318129;5,035379981;3,704423769
370;1401150276,81407;18,69704965;5,027180852;3,71919177
371;1401150276,92541;18,72279852;5,022686344;3,727646372
372;1401150277,03674;18,77669266;5,028839438;3,733802379
373;1401150277,14807;18,73436625;5,023736837;3,729169512
374;1401150277,26136;18,76038845;5,028679809;3,730678659
375;1401150277,37269;18,59345859;5,034493151;3,693213602
